                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.1934,                0.61956,                 1.0622,                0.94594,                0.90045,                0.94078,                 0.6198,                 1.1781,                0.56885,                 1.0663,               0.009505,               0.009505,               0.009505
                     12,                 1.1788,                0.60507,                  1.058,                 0.9218,                0.87256,                0.92543,                0.60084,                 1.2182,                0.60899,                 1.0811,              0.0094555,              0.0094555,              0.0094555
                     13,                 1.1713,                0.59919,                  1.056,                0.92865,                0.90183,                0.94201,                0.61775,                 1.1502,                0.57513,                  1.063,               0.009406,               0.009406,               0.009406
                     14,                 1.1537,                0.59469,                 1.0544,                 0.9418,                0.89876,                 0.9488,                0.63245,                 1.1508,                0.55728,                 1.0528,              0.0093565,              0.0093565,              0.0093565
                     15,                 1.1411,                0.57853,                 1.0472,                0.93139,                0.92231,                 0.9518,                 0.6365,                 1.1205,                 0.5307,                 1.0495,               0.009307,               0.009307,               0.009307
                     16,                 1.1316,                 0.5714,                  1.043,                 0.9428,                 0.9046,                0.94739,                0.64237,                 1.1073,                0.53102,                 1.0457,              0.0092575,              0.0092575,              0.0092575
                     17,                  1.114,                0.56615,                 1.0327,                0.95045,                0.90474,                0.95332,                0.63901,                 1.1035,                0.52072,                 1.0453,               0.009208,               0.009208,               0.009208
                     18,                 1.1105,                0.56112,                 1.0353,                0.94869,                0.90889,                0.94817,                0.64282,                 1.1066,                0.52054,                 1.0478,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.1037,                0.55622,                 1.0346,                0.95546,                0.91016,                0.95357,                0.65183,                 1.1065,                0.51082,                 1.0433,               0.009109,               0.009109,               0.009109
                     20,                 1.0909,                0.54669,                 1.0286,                0.95558,                 0.9073,                0.94957,                 0.6474,                 1.0919,                0.51723,                 1.0461,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.0854,                0.54634,                  1.031,                0.95458,                0.91573,                0.95554,                0.64977,                 1.0687,                0.50265,                 1.0413,                0.00901,                0.00901,                0.00901
                     22,                 1.0726,                 0.5354,                 1.0216,                0.95731,                0.90876,                0.95389,                0.64995,                 1.0838,                0.50173,                 1.0409,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.0671,                0.53318,                 1.0172,                0.94842,                0.91613,                0.95176,                0.66462,                 1.0472,                0.49526,                 1.0283,               0.008911,               0.008911,               0.008911
                     24,                 1.0566,                 0.5306,                 1.0164,                0.93839,                0.92223,                0.95344,                0.65986,                 1.0745,                0.49822,                 1.0352,              0.0088615,              0.0088615,              0.0088615
                     25,                  1.058,                0.52654,                 1.0138,                0.95244,                 0.9168,                0.95577,                0.66612,                  1.039,                0.48238,                 1.0228,               0.008812,               0.008812,               0.008812
                     26,                 1.0646,                 0.5286,                 1.0183,                0.93913,                0.92589,                0.95592,                0.66631,                 1.0461,                 0.4955,                 1.0229,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.0442,                0.51767,                 1.0103,                0.95212,                0.91487,                  0.952,                0.66568,                 1.0543,                0.48873,                 1.0253,               0.008713,               0.008713,               0.008713
                     28,                 1.0468,                0.51945,                 1.0145,                0.95298,                 0.9277,                0.96011,                0.66768,                 1.0392,                0.48332,                 1.0218,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.0482,                0.51764,                 1.0113,                0.95551,                0.92817,                0.95913,                0.67607,                 1.0319,                0.47881,                  1.019,               0.008614,               0.008614,               0.008614
                     30,                 1.0362,                0.51327,                 1.0064,                0.95264,                0.93173,                0.96006,                 0.6775,                 1.0193,                0.46588,                 1.0182,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.0272,                0.50989,                 1.0034,                0.95863,                0.91882,                0.95843,                0.67675,                 1.0236,                0.47278,                 1.0111,               0.008515,               0.008515,               0.008515
                     32,                 1.0238,                0.50763,                 1.0036,                 0.9561,                0.92607,                0.96048,                0.67797,                 1.0289,                0.46757,                 1.0117,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.0082,                0.50256,                0.99595,                0.94784,                0.92458,                0.95577,                0.68472,                 1.0073,                0.46834,                 1.0039,               0.008416,               0.008416,               0.008416
                     34,                 1.0188,                0.50471,                 1.0043,                0.95134,                0.93167,                0.96483,                 0.6896,                0.99964,                0.45375,                 1.0154,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.0107,                0.49673,                0.99867,                0.96397,                0.91652,                0.95984,                0.68817,                0.98529,                0.45658,                  1.005,               0.008317,               0.008317,               0.008317
                     36,                 1.0025,                0.49327,                0.99552,                0.95605,                0.92703,                0.96265,                0.68293,                0.99514,                0.45397,                 1.0082,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.0056,                0.49277,                0.99401,                  0.954,                0.92544,                0.95843,                0.69152,                 0.9862,                0.45459,                 1.0013,               0.008218,               0.008218,               0.008218
                     38,                0.99741,                0.49013,                0.99337,                0.96573,                0.93261,                0.96554,                0.69365,                0.98418,                0.44792,                0.99664,              0.0081685,              0.0081685,              0.0081685
                     39,                0.99798,                0.49075,                0.99534,                 0.9627,                0.93095,                0.96521,                0.70626,                0.97026,                 0.4407,                0.99756,               0.008119,               0.008119,               0.008119
                     40,                0.98198,                 0.4841,                0.98571,                0.95138,                0.92612,                0.96038,                 0.6924,                0.98979,                0.45087,                 1.0019,              0.0080695,              0.0080695,              0.0080695
                     41,                0.97507,                0.47983,                0.98318,                0.95398,                0.93527,                0.96419,                0.69577,                0.95854,                0.43978,                0.99138,                0.00802,                0.00802,                0.00802
                     42,                0.98248,                0.48084,                0.98481,                0.96272,                0.92463,                0.96332,                0.69277,                0.97668,                0.44434,                 1.0037,              0.0079705,              0.0079705,              0.0079705
                     43,                0.97126,                 0.4768,                0.98425,                0.96639,                0.92096,                0.96226,                0.69581,                0.97884,                0.44124,                 1.0014,               0.007921,               0.007921,               0.007921
                     44,                0.96582,                0.47688,                0.98069,                0.95046,                0.93385,                0.96844,                 0.7063,                0.96826,                0.43487,                0.99846,              0.0078715,              0.0078715,              0.0078715
                     45,                0.97042,                0.47876,                0.98363,                0.96584,                0.92616,                0.96791,                0.70752,                0.94944,                 0.4349,                0.98901,               0.007822,               0.007822,               0.007822
                     46,                0.95958,                 0.4694,                0.97924,                0.96127,                0.92816,                0.96361,                 0.6972,                0.97202,                0.44043,                0.99537,              0.0077725,              0.0077725,              0.0077725
                     47,                0.95489,                0.46885,                0.97965,                0.96847,                0.92311,                0.96647,                0.71062,                0.94336,                0.43185,                0.99068,               0.007723,               0.007723,               0.007723
                     48,                0.96098,                0.47107,                0.98385,                0.96653,                0.93417,                0.96904,                 0.7115,                0.94223,                 0.4259,                 0.9894,              0.0076735,              0.0076735,              0.0076735
                     49,                0.95253,                0.46657,                0.97967,                0.96218,                0.92322,                0.96461,                0.69599,                0.95036,                0.44048,                0.99212,               0.007624,               0.007624,               0.007624
                     50,                 0.9418,                0.46046,                0.97198,                0.96225,                0.92799,                0.96324,                0.70873,                0.95067,                0.42379,                0.98643,              0.0075745,              0.0075745,              0.0075745
                     51,                0.94782,                0.46289,                0.97602,                0.96173,                0.93619,                  0.965,                0.71815,                0.93063,                0.42025,                0.98295,               0.007525,               0.007525,               0.007525
                     52,                0.94336,                0.45985,                0.97467,                0.96113,                0.92946,                0.96297,                0.71184,                0.93648,                0.41899,                0.98371,              0.0074755,              0.0074755,              0.0074755
                     53,                0.93687,                0.45663,                0.97605,                0.95775,                0.93548,                0.96626,                0.71743,                0.92795,                0.41773,                0.98009,               0.007426,               0.007426,               0.007426
                     54,                0.94626,                0.46163,                0.97225,                0.96137,                0.93467,                0.96555,                0.71478,                0.92291,                0.42043,                0.97853,              0.0073765,              0.0073765,              0.0073765
                     55,                0.93294,                0.45635,                0.97196,                0.96233,                0.92952,                0.96439,                0.71653,                0.93418,                0.42079,                0.98365,               0.007327,               0.007327,               0.007327
                     56,                0.93485,                0.45661,                0.97153,                0.96232,                0.93548,                0.96531,                0.71335,                0.93522,                 0.4187,                0.98481,              0.0072775,              0.0072775,              0.0072775
                     57,                0.91633,                0.44726,                0.96434,                0.96536,                0.92656,                0.96512,                0.70985,                0.93378,                0.41817,                0.98046,               0.007228,               0.007228,               0.007228
                     58,                0.92587,                0.45325,                0.96559,                 0.9525,                0.93616,                0.96456,                0.71597,                 0.9197,                0.41462,                0.97758,              0.0071785,              0.0071785,              0.0071785
                     59,                0.93205,                0.45068,                0.96769,                0.96574,                0.93183,                0.96714,                 0.7235,                0.91253,                0.40368,                0.97544,               0.007129,               0.007129,               0.007129
                     60,                0.91887,                 0.4445,                0.96648,                0.95894,                0.93433,                0.96984,                0.72304,                0.92171,                0.40541,                0.97914,              0.0070795,              0.0070795,              0.0070795
                     61,                0.92029,                0.44922,                0.96524,                0.95344,                0.93362,                0.96502,                0.71561,                0.90765,                0.41154,                0.97405,                0.00703,                0.00703,                0.00703
                     62,                0.91033,                0.44339,                0.96164,                0.96784,                0.92789,                0.96636,                0.72295,                0.91093,                0.40678,                0.97894,              0.0069805,              0.0069805,              0.0069805
                     63,                0.90683,                0.44364,                0.95992,                0.95938,                0.93867,                0.96897,                0.72301,                0.90689,                0.40492,                0.96906,               0.006931,               0.006931,               0.006931
                     64,                0.90801,                0.44397,                0.96142,                0.96107,                0.93396,                0.96567,                0.72337,                0.89804,                0.40173,                0.97184,              0.0068815,              0.0068815,              0.0068815
                     65,                0.89897,                 0.4397,                0.95772,                0.96999,                0.93349,                0.96888,                0.72336,                0.90299,                0.40066,                  0.972,               0.006832,               0.006832,               0.006832
                     66,                0.90173,                0.43841,                0.96204,                0.96083,                0.93678,                 0.9663,                0.73052,                0.90038,                0.39756,                 0.9732,              0.0067825,              0.0067825,              0.0067825
                     67,                0.90003,                0.43665,                0.96053,                0.96739,                0.93042,                0.96737,                0.72702,                0.89679,                0.39622,                0.97001,               0.006733,               0.006733,               0.006733
                     68,                 0.8939,                0.43557,                0.95838,                0.96711,                0.93258,                0.96812,                0.72618,                0.90079,                0.40036,                0.97028,              0.0066835,              0.0066835,              0.0066835
                     69,                0.90877,                0.43715,                 0.9594,                0.96635,                0.92713,                0.96939,                0.72899,                0.89012,                 0.3959,                0.96443,               0.006634,               0.006634,               0.006634
                     70,                0.88853,                0.43196,                0.95628,                0.96134,                0.93484,                0.96676,                0.73052,                0.89034,                0.39537,                0.96727,              0.0065845,              0.0065845,              0.0065845
                     71,                0.89354,                0.43502,                0.95728,                0.96276,                0.94218,                 0.9683,                0.73717,                0.88085,                0.38929,                0.96443,               0.006535,               0.006535,               0.006535
                     72,                0.88674,                 0.4312,                0.95418,                0.96185,                0.94113,                0.96853,                0.73504,                0.89235,                0.39436,                0.97113,              0.0064855,              0.0064855,              0.0064855
                     73,                0.88068,                0.42762,                0.95433,                0.96302,                0.93855,                 0.9686,                0.73199,                0.88258,                 0.3954,                0.96561,               0.006436,               0.006436,               0.006436
                     74,                0.88782,                0.42777,                0.95637,                0.96161,                0.93611,                0.96874,                0.73728,                0.87535,                0.38901,                0.96054,              0.0063865,              0.0063865,              0.0063865
                     75,                0.88181,                0.42983,                 0.9529,                0.96893,                0.93491,                0.97213,                0.73333,                0.88337,                0.39021,                0.96659,               0.006337,               0.006337,               0.006337
                     76,                0.88664,                0.42953,                0.95259,                0.96588,                0.93827,                0.96999,                0.73584,                0.87419,                0.38647,                0.96312,              0.0062875,              0.0062875,              0.0062875
                     77,                 0.8818,                0.43141,                 0.9543,                0.96864,                0.93599,                0.96675,                0.73888,                 0.8766,                0.38432,                0.96464,               0.006238,               0.006238,               0.006238
                     78,                0.88929,                0.43213,                0.95528,                0.96253,                0.93938,                0.97008,                0.73689,                0.86772,                0.38318,                0.96079,              0.0061885,              0.0061885,              0.0061885
                     79,                0.87553,                0.42819,                0.95331,                 0.9588,                0.94266,                0.96887,                0.73985,                0.87495,                0.38422,                0.96508,               0.006139,               0.006139,               0.006139
                     80,                0.87381,                0.42556,                0.95169,                0.95762,                0.94435,                0.96888,                0.74315,                0.86551,                0.37879,                 0.9593,              0.0060895,              0.0060895,              0.0060895
                     81,                0.86589,                0.41896,                0.95025,                0.96668,                0.94017,                0.97149,                0.74198,                 0.8709,                0.37598,                0.96137,                0.00604,                0.00604,                0.00604
                     82,                0.86736,                0.42049,                0.94824,                0.96865,                0.94099,                0.97103,                0.74205,                0.86266,                0.37629,                0.95986,              0.0059905,              0.0059905,              0.0059905
                     83,                0.87196,                0.42427,                0.95011,                0.96067,                0.94677,                0.97082,                0.74578,                0.85576,                0.37619,                0.95899,               0.005941,               0.005941,               0.005941
                     84,                0.86943,                 0.4198,                 0.9499,                 0.9715,                0.93682,                0.97146,                0.74379,                0.85908,                0.37588,                0.95783,              0.0058915,              0.0058915,              0.0058915
                     85,                 0.8715,                0.42041,                 0.9476,                0.96665,                0.94008,                0.97162,                0.75053,                0.84803,                0.37174,                0.95589,               0.005842,               0.005842,               0.005842
                     86,                0.86431,                0.41873,                0.94463,                0.96486,                0.93754,                0.97096,                0.74475,                0.85875,                0.37521,                0.95535,              0.0057925,              0.0057925,              0.0057925
                     87,                 0.8481,                 0.4118,                0.94304,                0.96689,                0.94171,                0.97029,                 0.7456,                0.85013,                0.37402,                0.95233,               0.005743,               0.005743,               0.005743
                     88,                0.86563,                0.41876,                0.94947,                 0.9698,                0.93991,                0.97241,                 0.7493,                0.84183,                 0.3743,                0.95098,              0.0056935,              0.0056935,              0.0056935
                     89,                0.86308,                0.41422,                0.94727,                0.96838,                0.94099,                0.97258,                 0.7488,                0.84475,                0.37084,                0.95203,               0.005644,               0.005644,               0.005644
                     90,                0.85478,                0.41361,                 0.9432,                0.96528,                0.94126,                0.97241,                0.74927,                0.84611,                0.37345,                0.95176,              0.0055945,              0.0055945,              0.0055945
                     91,                0.83708,                0.40815,                0.93669,                0.97208,                0.93266,                0.97123,                 0.7475,                0.84486,                0.37015,                 0.9519,               0.005545,               0.005545,               0.005545
                     92,                0.85348,                0.41382,                  0.944,                0.96387,                0.93929,                0.97077,                0.74549,                0.85115,                0.37436,                0.95616,              0.0054955,              0.0054955,              0.0054955
                     93,                0.84625,                0.41201,                0.93933,                0.96236,                0.94134,                0.97162,                0.74705,                0.85351,                0.37335,                0.95568,               0.005446,               0.005446,               0.005446
                     94,                0.84896,                0.41098,                 0.9405,                0.96947,                0.93964,                0.97156,                0.75223,                0.83657,                0.36655,                0.94858,              0.0053965,              0.0053965,              0.0053965
                     95,                0.84592,                0.41138,                0.93784,                0.97378,                0.93675,                0.97319,                 0.7514,                0.83842,                0.36741,                0.95009,               0.005347,               0.005347,               0.005347
                     96,                0.84462,                0.40774,                0.93889,                0.96979,                0.94205,                0.97208,                0.74755,                0.83707,                0.36569,                0.94922,              0.0052975,              0.0052975,              0.0052975
                     97,                 0.8365,                0.40608,                0.93675,                0.96649,                0.93924,                0.97154,                0.74999,                0.84006,                0.36708,                0.94959,               0.005248,               0.005248,               0.005248
                     98,                0.84171,                0.40611,                 0.9375,                0.96746,                  0.941,                0.97163,                0.75185,                0.83225,                0.36328,                0.94867,              0.0051985,              0.0051985,              0.0051985
                     99,                0.83279,                0.40277,                0.93778,                0.96546,                0.94284,                 0.9723,                0.75366,                0.83041,                0.36204,                0.94965,               0.005149,               0.005149,               0.005149
                    100,                 0.8257,                0.40151,                0.93459,                0.96757,                0.94191,                0.97181,                0.75551,                 0.8278,                0.36451,                0.94942,              0.0050995,              0.0050995,              0.0050995
                    101,                0.82371,                0.39997,                  0.934,                0.96827,                0.93827,                0.97141,                0.75408,                0.82278,                 0.3625,                0.94501,                0.00505,                0.00505,                0.00505
                    102,                 0.8287,                0.40143,                 0.9368,                0.97423,                0.93645,                0.97264,                0.75665,                0.81988,                0.36226,                0.94569,              0.0050005,              0.0050005,              0.0050005
                    103,                0.82517,                0.39979,                0.93429,                0.97063,                 0.9427,                0.97312,                0.75838,                0.82189,                0.36185,                0.94703,               0.004951,               0.004951,               0.004951
                    104,                0.82687,                 0.3978,                 0.9336,                0.96667,                0.94657,                0.97257,                0.75752,                  0.818,                0.36035,                0.94396,              0.0049015,              0.0049015,              0.0049015
                    105,                 0.8297,                0.39857,                0.93487,                0.96754,                0.94487,                0.97327,                 0.7576,                0.81825,                0.35712,                0.94522,               0.004852,               0.004852,               0.004852
                    106,                0.82399,                 0.3972,                0.93277,                0.97098,                0.93691,                0.97365,                0.75526,                0.82001,                0.35768,                0.94613,              0.0048025,              0.0048025,              0.0048025
                    107,                0.81698,                 0.3966,                 0.9291,                0.97137,                 0.9367,                0.97253,                0.75906,                0.82115,                0.35926,                0.94605,               0.004753,               0.004753,               0.004753
                    108,                 0.8229,                0.39612,                0.93416,                0.97058,                0.93902,                0.97266,                0.75862,                0.82354,                0.35604,                0.94756,              0.0047035,              0.0047035,              0.0047035
                    109,                0.82108,                0.39441,                0.93418,                0.96811,                0.93994,                0.97261,                0.75803,                0.82299,                 0.3548,                0.94672,               0.004654,               0.004654,               0.004654
                    110,                0.81716,                0.39389,                0.93209,                0.97202,                0.93644,                0.97076,                0.76049,                0.81469,                0.35459,                0.94584,              0.0046045,              0.0046045,              0.0046045
                    111,                0.82048,                0.39605,                0.93383,                 0.9762,                0.93621,                0.97384,                0.75968,                0.81537,                0.35346,                0.94698,               0.004555,               0.004555,               0.004555
                    112,                0.81304,                0.39333,                 0.9297,                0.97591,                0.93817,                0.97532,                0.76032,                0.81577,                0.35279,                0.94719,              0.0045055,              0.0045055,              0.0045055
                    113,                 0.8216,                0.39542,                0.93352,                0.98018,                 0.9372,                0.97546,                0.76015,                0.81563,                0.35568,                0.94656,               0.004456,               0.004456,               0.004456
                    114,                0.80406,                0.38924,                 0.9312,                0.96598,                0.94322,                0.97408,                0.76162,                0.81141,                0.35249,                0.94674,              0.0044065,              0.0044065,              0.0044065
                    115,                0.80893,                0.39061,                0.93224,                0.97173,                0.94173,                0.97471,                0.76111,                0.81437,                 0.3522,                0.94818,               0.004357,               0.004357,               0.004357
                    116,                0.80239,                0.38895,                 0.9306,                 0.9624,                0.94698,                0.97369,                0.76075,                0.81331,                0.35234,                0.94642,              0.0043075,              0.0043075,              0.0043075
                    117,                0.80949,                 0.3903,                0.92879,                0.96801,                 0.9467,                0.97464,                0.76132,                0.81639,                0.35116,                0.94614,               0.004258,               0.004258,               0.004258
                    118,                0.80587,                0.38797,                0.93064,                0.96962,                0.94568,                0.97553,                0.75951,                0.81374,                0.35158,                 0.9469,              0.0042085,              0.0042085,              0.0042085
                    119,                0.79205,                0.38602,                0.92498,                0.96909,                0.94479,                 0.9759,                0.76487,                0.80802,                0.35114,                 0.9434,               0.004159,               0.004159,               0.004159
                    120,                0.79725,                0.38544,                 0.9245,                0.97076,                0.94415,                0.97677,                0.76379,                0.80647,                0.34943,                0.94072,              0.0041095,              0.0041095,              0.0041095
                    121,                0.78745,                0.38031,                0.92432,                0.97063,                0.94182,                0.97515,                0.76458,                0.80447,                0.34774,                0.94025,                0.00406,                0.00406,                0.00406
                    122,                 0.8056,                0.38997,                0.92566,                0.97184,                0.94279,                0.97516,                0.76441,                0.80629,                0.34865,                0.94018,              0.0040105,              0.0040105,              0.0040105
                    123,                0.79789,                0.38463,                0.92717,                0.97179,                0.94692,                0.97601,                0.76174,                0.80954,                0.34864,                0.94137,               0.003961,               0.003961,               0.003961
                    124,                0.79514,                0.38315,                0.92475,                0.96933,                0.94337,                0.97577,                0.76482,                0.80956,                0.34882,                0.94274,              0.0039115,              0.0039115,              0.0039115
                    125,                0.78067,                0.37673,                0.91992,                0.96622,                 0.9429,                0.97436,                0.76518,                0.80499,                0.34748,                0.94223,               0.003862,               0.003862,               0.003862
                    126,                0.77735,                0.37789,                 0.9214,                0.97326,                 0.9374,                0.97419,                0.76445,                0.80346,                0.34828,                0.94188,              0.0038125,              0.0038125,              0.0038125
                    127,                0.79837,                 0.3842,                0.92339,                0.97283,                0.93576,                0.97404,                0.76467,                0.80262,                0.34892,                0.94099,               0.003763,               0.003763,               0.003763
                    128,                0.78536,                0.38092,                0.92271,                0.96283,                0.94579,                0.97444,                0.76492,                0.80108,                0.34873,                0.93941,              0.0037135,              0.0037135,              0.0037135
                    129,                0.79087,                0.38032,                0.92313,                0.96836,                0.94038,                0.97418,                0.76699,                0.79683,                0.34649,                0.93779,               0.003664,               0.003664,               0.003664
                    130,                0.78206,                0.37561,                0.91933,                 0.9687,                0.94348,                0.97437,                0.76783,                0.79543,                0.34454,                0.93817,              0.0036145,              0.0036145,              0.0036145
                    131,                 0.7713,                0.37267,                 0.9157,                0.96764,                 0.9408,                0.97526,                0.76765,                 0.7943,                 0.3432,                0.93755,               0.003565,               0.003565,               0.003565
                    132,                0.77661,                0.37294,                0.91977,                 0.9689,                0.93977,                 0.9746,                0.76747,                0.79075,                0.34207,                0.93742,              0.0035155,              0.0035155,              0.0035155
                    133,                0.77883,                0.37319,                0.92158,                 0.9695,                0.94006,                0.97457,                 0.7675,                0.79442,                0.34379,                0.93845,               0.003466,               0.003466,               0.003466
                    134,                0.77234,                0.37259,                0.91996,                0.97254,                0.94074,                0.97486,                0.76647,                0.79468,                0.34238,                0.93839,              0.0034165,              0.0034165,              0.0034165
                    135,                0.76641,                0.36907,                0.91724,                0.97169,                0.94127,                0.97415,                0.76866,                0.79501,                0.34148,                0.93838,               0.003367,               0.003367,               0.003367
                    136,                0.76998,                 0.3697,                0.91656,                0.96853,                0.94135,                0.97353,                0.76703,                0.79547,                0.34186,                 0.9383,              0.0033175,              0.0033175,              0.0033175
                    137,                0.76752,                 0.3684,                0.91415,                0.97126,                0.93737,                0.97298,                0.76747,                0.79544,                 0.3411,                0.93809,               0.003268,               0.003268,               0.003268
                    138,                0.76131,                 0.3674,                0.91154,                 0.9712,                0.93775,                0.97222,                0.76956,                0.79378,                0.33814,                 0.9375,              0.0032185,              0.0032185,              0.0032185
                    139,                0.77067,                0.37115,                0.91772,                0.97214,                0.93838,                0.97259,                0.76898,                0.79137,                 0.3383,                0.93648,               0.003169,               0.003169,               0.003169
                    140,                0.76924,                0.37015,                0.91575,                0.97075,                0.94141,                0.97389,                0.76895,                0.79029,                0.33851,                0.93581,              0.0031195,              0.0031195,              0.0031195
                    141,                0.75666,                0.36628,                0.91273,                0.96947,                0.94388,                0.97398,                0.76987,                0.78958,                0.33866,                0.93535,                0.00307,                0.00307,                0.00307
                    142,                0.76849,                0.36792,                0.91715,                0.97045,                0.94241,                0.97517,                0.77024,                 0.7892,                0.33815,                0.93501,              0.0030205,              0.0030205,              0.0030205
                    143,                0.75035,                0.36176,                0.91312,                0.96991,                0.94233,                0.97497,                0.77109,                0.79057,                0.33906,                0.93499,               0.002971,               0.002971,               0.002971
                    144,                0.76284,                 0.3682,                0.91517,                0.96599,                0.94208,                0.97429,                0.77191,                0.79246,                 0.3395,                0.93605,              0.0029215,              0.0029215,              0.0029215
                    145,                0.75611,                0.36468,                0.90925,                0.96345,                0.94457,                0.97475,                0.77132,                0.79175,                0.33881,                0.93496,               0.002872,               0.002872,               0.002872
                    146,                 0.7562,                0.36105,                0.91114,                0.96363,                0.94353,                0.97399,                0.77151,                0.79179,                0.33724,                0.93363,              0.0028225,              0.0028225,              0.0028225
                    147,                0.74628,                0.36076,                0.90816,                0.96644,                0.94239,                  0.974,                0.77149,                0.79196,                0.33769,                0.93333,               0.002773,               0.002773,               0.002773
                    148,                0.74565,                0.36189,                0.90779,                0.96669,                0.94322,                0.97461,                0.77042,                0.79183,                0.33825,                 0.9327,              0.0027235,              0.0027235,              0.0027235
                    149,                 0.7448,                 0.3584,                0.90683,                0.96701,                0.94259,                0.97486,                0.77193,                0.79124,                0.33893,                0.93185,               0.002674,               0.002674,               0.002674
                    150,                0.74132,                0.35765,                 0.9074,                0.97113,                0.93719,                0.97514,                 0.7718,                0.78944,                0.33826,                0.93211,              0.0026245,              0.0026245,              0.0026245
                    151,                0.74424,                0.35821,                0.91147,                0.97213,                0.93613,                0.97514,                0.77225,                0.78862,                0.33885,                0.93205,               0.002575,               0.002575,               0.002575
                    152,                0.73712,                0.35629,                0.90752,                0.96832,                0.94025,                0.97608,                0.77234,                0.78682,                0.33765,                0.93207,              0.0025255,              0.0025255,              0.0025255
                    153,                0.72962,                0.35378,                0.90479,                0.97047,                0.94032,                0.97592,                0.77294,                0.78401,                0.33719,                 0.9315,               0.002476,               0.002476,               0.002476
                    154,                0.74333,                0.35614,                0.90765,                0.97143,                0.94103,                0.97591,                0.77378,                 0.7834,                0.33779,                0.93215,              0.0024265,              0.0024265,              0.0024265
                    155,                0.73508,                0.35249,                0.90617,                0.97449,                0.93929,                 0.9755,                0.77382,                0.78229,                0.33634,                0.93192,               0.002377,               0.002377,               0.002377
                    156,                0.72525,                0.37546,                0.89979,                0.97572,                0.93708,                0.97574,                0.77443,                0.78039,                0.33591,                0.93135,              0.0023275,              0.0023275,              0.0023275
                    157,                0.72624,                0.35046,                0.90297,                0.97553,                0.93644,                0.97646,                0.77566,                0.77883,                0.33525,                 0.9307,               0.002278,               0.002278,               0.002278
                    158,                0.72709,                0.35017,                0.90278,                0.96248,                0.94881,                0.97594,                0.77544,                0.77701,                 0.3343,                0.92983,              0.0022285,              0.0022285,              0.0022285
                    159,                0.73924,                0.35322,                0.90754,                0.96693,                0.94453,                0.97579,                0.77567,                0.77632,                0.33424,                0.92948,               0.002179,               0.002179,               0.002179
                    160,                0.73274,                0.35302,                 0.9069,                0.96839,                0.94338,                0.97708,                0.77632,                0.77539,                 0.3334,                0.92913,              0.0021295,              0.0021295,              0.0021295
