                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.89389,                0.49641,                0.95777,                0.91918,                 0.9429,                 0.9614,                0.72867,                0.82586,                0.44682,                0.98311,               0.008119,               0.008119,               0.008119
                     21,                0.85306,                0.48337,                0.94584,                0.95027,                0.95378,                0.96697,                 0.7338,                0.81962,                0.48184,                0.97269,                0.00802,                0.00802,                0.00802
                     22,                0.82818,                0.47067,                0.93622,                0.94343,                0.92489,                0.96229,                0.73168,                0.84443,                0.46227,                0.98083,               0.007921,               0.007921,               0.007921
                     23,                0.85812,                 0.4798,                0.93907,                0.95463,                0.93688,                0.95434,                0.72363,                0.84442,                0.45839,                0.98206,               0.007822,               0.007822,               0.007822
                     24,                0.82281,                0.46951,                0.93288,                0.95533,                0.94418,                0.96568,                0.74478,                0.82409,                0.42828,                0.98078,               0.007723,               0.007723,               0.007723
                     25,                0.90109,                0.49533,                0.96711,                0.96038,                0.91517,                0.95891,                0.73415,                0.82845,                 0.4648,                 0.9796,               0.007624,               0.007624,               0.007624
                     26,                0.86223,                0.47284,                0.95827,                0.96829,                0.94265,                 0.9722,                0.72669,                0.85839,                0.44375,                0.99153,               0.007525,               0.007525,               0.007525
                     27,                0.84012,                0.48015,                0.94738,                0.95432,                0.95458,                 0.9686,                0.74166,                0.81573,                0.43331,                0.98883,               0.007426,               0.007426,               0.007426
                     28,                0.85759,                0.47659,                0.94489,                0.95482,                0.95004,                0.97498,                0.74489,                0.80073,                0.42285,                0.98326,               0.007327,               0.007327,               0.007327
                     29,                 0.8578,                0.45911,                0.95287,                0.95547,                0.94214,                  0.963,                0.72871,                  0.854,                0.45702,                 0.9907,               0.007228,               0.007228,               0.007228
                     30,                 0.8519,                0.46464,                0.94694,                  0.957,                0.93577,                0.96931,                0.74731,                0.80775,                0.42443,                0.97741,               0.007129,               0.007129,               0.007129
                     31,                0.83573,                0.46181,                0.94338,                0.96291,                0.94139,                0.97007,                0.75378,                 0.7922,                0.41386,                0.97005,                0.00703,                0.00703,                0.00703
                     32,                0.82483,                0.46406,                0.93216,                0.97012,                0.93977,                0.96845,                0.75924,                 0.7879,                  0.424,                0.96854,               0.006931,               0.006931,               0.006931
                     33,                0.83272,                0.46712,                0.93128,                 0.9648,                0.92248,                0.96108,                0.75361,                 0.7697,                0.42304,                0.97138,               0.006832,               0.006832,               0.006832
                     34,                0.76954,                0.44289,                0.93123,                0.97479,                0.92206,                0.96316,                0.75038,                 0.7768,                0.42391,                 0.9661,               0.006733,               0.006733,               0.006733
                     35,                0.82302,                0.44701,                0.94074,                0.94832,                0.94796,                0.96198,                0.74697,                0.80017,                0.41697,                0.97934,               0.006634,               0.006634,               0.006634
                     36,                0.79182,                0.43932,                0.92377,                0.94882,                0.94587,                0.95202,                0.73211,                0.80905,                0.42549,                0.99183,               0.006535,               0.006535,               0.006535
                     37,                0.79582,                0.44408,                0.92953,                0.95016,                0.95441,                0.96018,                0.73602,                0.84661,                0.42637,                 0.9898,               0.006436,               0.006436,               0.006436
                     38,                0.79139,                0.43661,                  0.927,                0.94499,                0.94588,                 0.9614,                 0.7469,                0.80532,                0.41105,                0.97896,               0.006337,               0.006337,               0.006337
                     39,                0.81056,                 0.4367,                0.94563,                0.95285,                0.95504,                0.96745,                 0.7569,                0.78152,                0.40705,                0.96945,               0.006238,               0.006238,               0.006238
                     40,                 0.7948,                0.43024,                 0.9352,                0.95867,                 0.9396,                0.97308,                 0.7611,                0.77196,                0.40031,                0.97103,               0.006139,               0.006139,               0.006139
                     41,                0.78894,                0.43783,                0.93814,                0.95858,                  0.957,                0.97542,                0.76412,                 0.7722,                0.40147,                0.96877,                0.00604,                0.00604,                0.00604
                     42,                0.81465,                0.44541,                0.95379,                0.95375,                0.94946,                0.96787,                0.76677,                0.79509,                0.40918,                0.97818,               0.005941,               0.005941,               0.005941
                     43,                0.77025,                0.42069,                0.92801,                 0.9402,                0.94496,                0.96953,                0.76999,                0.77506,                0.39963,                 0.9726,               0.005842,               0.005842,               0.005842
                     44,                0.75708,                0.42153,                0.92043,                0.94736,                0.96291,                0.97039,                0.76296,                0.78091,                0.40766,                0.97304,               0.005743,               0.005743,               0.005743
                     45,                0.75672,                0.42631,                 0.9194,                0.94451,                0.95863,                0.97292,                0.76325,                0.77941,                0.40891,                0.96609,               0.005644,               0.005644,               0.005644
                     46,                0.79364,                0.42095,                 0.9255,                0.96146,                0.94793,                0.96973,                0.76307,                0.80441,                0.40807,                0.97216,               0.005545,               0.005545,               0.005545
                     47,                0.81772,                0.42924,                 0.9388,                 0.9659,                0.96251,                0.97993,                0.76454,                0.80729,                 0.4039,                0.97622,               0.005446,               0.005446,               0.005446
                     48,                0.77792,                0.41957,                0.92191,                0.96232,                0.96337,                0.97887,                0.77364,                0.76553,                0.40603,                0.96559,               0.005347,               0.005347,               0.005347
                     49,                0.76722,                0.42175,                0.93237,                0.97407,                0.95112,                0.97156,                0.76686,                0.78349,                0.40541,                0.97369,               0.005248,               0.005248,               0.005248
                     50,                 0.7506,                0.40828,                0.92548,                0.97462,                0.94966,                0.97024,                0.76502,                0.77733,                 0.4041,                0.97627,               0.005149,               0.005149,               0.005149
                     51,                0.80625,                  0.429,                0.92922,                0.98179,                0.93487,                0.97547,                0.76496,                0.77589,                0.39586,                0.97019,                0.00505,                0.00505,                0.00505
                     52,                0.80478,                0.42658,                0.93247,                0.94204,                0.95487,                0.96569,                 0.7618,                0.78692,                0.40827,                0.98008,               0.004951,               0.004951,               0.004951
                     53,                0.73663,                0.40267,                0.90837,                0.93263,                0.95043,                0.96458,                0.75789,                0.79375,                0.40692,                0.97862,               0.004852,               0.004852,               0.004852
                     54,                0.72207,                0.40185,                0.90407,                0.94883,                0.92542,                0.96171,                0.76368,                0.80343,                0.41231,                0.97823,               0.004753,               0.004753,               0.004753
                     55,                0.75975,                0.41378,                0.92235,                0.95015,                0.92542,                0.95091,                0.75746,                0.79511,                0.39311,                0.97156,               0.004654,               0.004654,               0.004654
                     56,                0.70244,                0.38727,                0.90482,                0.95164,                0.94916,                0.97253,                 0.7657,                0.79323,                0.39979,                0.97008,               0.004555,               0.004555,               0.004555
                     57,                0.69959,                0.39041,                0.90172,                0.96681,                0.94981,                0.97181,                0.76019,                0.76809,                0.38526,                0.96886,               0.004456,               0.004456,               0.004456
                     58,                 0.7199,                0.39784,                0.91267,                0.96249,                0.94567,                0.97273,                 0.7765,                0.78797,                0.38356,                0.97432,               0.004357,               0.004357,               0.004357
                     59,                0.73441,                0.38827,                 0.9119,                0.96949,                 0.9416,                0.97637,                 0.7781,                0.77133,                0.38148,                0.97883,               0.004258,               0.004258,               0.004258
                     60,                0.74421,                0.40093,                0.91514,                0.96902,                0.96183,                0.97905,                0.77694,                0.75026,                 0.3615,                0.97054,               0.004159,               0.004159,               0.004159
                     61,                0.70064,                0.37766,                0.90255,                0.95019,                0.95283,                0.96941,                0.76582,                0.78322,                0.38793,                0.97741,                0.00406,                0.00406,                0.00406
                     62,                0.73569,                0.39554,                0.91539,                0.96898,                0.95273,                0.98027,                0.77466,                0.77126,                0.37856,                0.98001,               0.003961,               0.003961,               0.003961
                     63,                0.72112,                0.38425,                0.91503,                 0.9693,                0.94853,                0.97746,                0.77253,                0.76857,                0.37315,                0.97889,               0.003862,               0.003862,               0.003862
                     64,                0.70439,                0.37884,                0.90665,                0.96057,                0.95101,                0.97753,                0.77081,                0.77122,                  0.386,                 0.9747,               0.003763,               0.003763,               0.003763
                     65,                0.69757,                0.36992,                0.90527,                0.97044,                0.95174,                0.97791,                 0.7788,                0.75718,                0.38164,                0.96601,               0.003664,               0.003664,               0.003664
                     66,                0.70488,                0.37788,                0.91361,                0.97042,                0.95122,                0.97853,                0.78299,                0.74978,                 0.3773,                0.96566,               0.003565,               0.003565,               0.003565
                     67,                0.72704,                0.39045,                0.91477,                0.95571,                0.94132,                0.97151,                0.76851,                0.76505,                0.37906,                 0.9672,               0.003466,               0.003466,               0.003466
                     68,                0.65457,                0.36294,                0.88248,                 0.9458,                0.94924,                0.96977,                0.76597,                0.77017,                0.37832,                0.97025,               0.003367,               0.003367,               0.003367
                     69,                0.69984,                0.36693,                0.90188,                0.95455,                0.95754,                0.97815,                0.77429,                0.77642,                0.36568,                0.97356,               0.003268,               0.003268,               0.003268
                     70,                0.67483,                0.36609,                0.89399,                0.96095,                 0.9454,                0.97892,                0.76945,                0.76404,                0.36176,                0.96987,               0.003169,               0.003169,               0.003169
                     71,                0.66793,                0.36155,                0.88882,                0.95388,                0.96155,                0.97912,                0.77237,                0.75557,                0.36924,                0.96891,                0.00307,                0.00307,                0.00307
                     72,                0.68853,                0.36709,                0.90009,                0.95099,                0.95613,                0.97352,                0.77559,                0.75277,                0.37289,                0.97017,               0.002971,               0.002971,               0.002971
                     73,                0.69352,                0.36179,                0.89714,                0.95196,                0.96333,                0.97854,                0.77795,                0.75466,                0.36752,                 0.9719,               0.002872,               0.002872,               0.002872
                     74,                0.68863,                0.36409,                0.89321,                   0.95,                0.95798,                0.97488,                0.78411,                 0.7434,                0.35715,                0.96833,               0.002773,               0.002773,               0.002773
                     75,                0.70182,                0.37406,                0.90195,                0.96132,                0.95758,                0.97851,                0.78658,                 0.7456,                 0.3646,                0.97234,               0.002674,               0.002674,               0.002674
                     76,                0.67395,                0.35562,                 0.8898,                0.96339,                 0.9574,                0.98082,                0.78371,                0.75291,                0.36081,                0.97307,               0.002575,               0.002575,               0.002575
                     77,                0.73255,                0.37829,                0.90643,                0.95203,                0.95107,                0.97169,                0.77506,                0.77193,                0.36768,                0.98334,               0.002476,               0.002476,               0.002476
                     78,                0.66579,                0.35789,                0.89501,                0.94255,                0.96415,                0.97578,                 0.7788,                0.74567,                0.36293,                0.97271,               0.002377,               0.002377,               0.002377
                     79,                0.68377,                0.36086,                0.91167,                0.94502,                0.96024,                 0.9792,                0.77908,                0.75229,                0.35733,                0.97356,               0.002278,               0.002278,               0.002278
                     80,                0.61717,                0.34162,                0.88531,                0.96266,                 0.9521,                 0.9772,                0.78468,                0.74004,                0.35305,                0.97115,               0.002179,               0.002179,               0.002179
                     81,                0.69081,                0.36133,                0.89772,                0.96071,                0.94916,                0.97417,                0.77928,                0.75041,                0.36452,                0.97305,                0.00208,                0.00208,                0.00208
                     82,                0.66305,                0.35191,                0.90202,                0.95093,                0.95535,                 0.9764,                0.78338,                0.75664,                0.35748,                0.97598,               0.001981,               0.001981,               0.001981
                     83,                0.64333,                0.34232,                0.89984,                 0.9576,                 0.9407,                0.96953,                0.78199,                0.75466,                0.35249,                0.97517,               0.001882,               0.001882,               0.001882
                     84,                0.66144,                0.35037,                0.88801,                0.94194,                 0.9588,                0.97418,                0.78076,                0.76424,                 0.3561,                0.97416,               0.001783,               0.001783,               0.001783
                     85,                0.65522,                0.35259,                0.89682,                0.95542,                0.95529,                0.97835,                0.78542,                0.75303,                0.35494,                0.97365,               0.001684,               0.001684,               0.001684
                     86,                0.63591,                0.33504,                0.88984,                0.94575,                0.95969,                0.97631,                0.77891,                0.74602,                0.35048,                0.98196,               0.001585,               0.001585,               0.001585
                     87,                0.62538,                0.34371,                0.88418,                0.94445,                0.96092,                0.97321,                0.77913,                0.74935,                0.34617,                0.98038,               0.001486,               0.001486,               0.001486
                     88,                0.65104,                0.34687,                0.89472,                0.95105,                0.95523,                0.97448,                0.77947,                0.74832,                0.34113,                 0.9828,               0.001387,               0.001387,               0.001387
                     89,                 0.6208,                0.33394,                0.88334,                0.97736,                0.94403,                0.97926,                0.78798,                0.73673,                0.33818,                0.98133,               0.001288,               0.001288,               0.001288
                     90,                0.61524,                0.32175,                0.88744,                0.95579,                0.95323,                0.97688,                0.77906,                0.75277,                 0.3385,                0.98517,               0.001189,               0.001189,               0.001189
                     91,                0.59808,                0.31143,                0.87124,                0.95839,                0.95291,                0.97525,                0.78592,                0.74603,                0.34754,                0.98372,                0.00109,                0.00109,                0.00109
                     92,                0.60632,                0.30917,                0.88096,                0.95562,                0.94894,                0.97499,                 0.7833,                0.75242,                0.35021,                 0.9848,               0.000991,               0.000991,               0.000991
                     93,                0.58503,                0.30282,                0.87806,                0.94538,                0.96259,                0.97324,                0.78337,                0.74236,                0.34414,                0.98262,               0.000892,               0.000892,               0.000892
                     94,                0.56859,                0.30012,                0.86805,                0.94468,                0.96361,                0.97558,                0.78443,                0.74403,                0.34832,                  0.983,               0.000793,               0.000793,               0.000793
                     95,                0.58143,                0.30193,                0.88205,                0.94776,                0.96681,                 0.9763,                0.78918,                0.73981,                0.34699,                0.97954,               0.000694,               0.000694,               0.000694
                     96,                0.57389,                0.29917,                0.86742,                 0.9478,                0.96278,                0.97682,                0.78847,                0.73962,                0.34212,                0.97863,               0.000595,               0.000595,               0.000595
                     97,                0.56423,                0.30046,                0.86439,                0.94403,                 0.9598,                0.97279,                0.78787,                 0.7396,                0.33734,                0.97874,               0.000496,               0.000496,               0.000496
                     98,                0.56782,                0.30028,                0.87772,                0.94378,                0.95936,                 0.9725,                0.78496,                0.73793,                0.33713,                0.97719,               0.000397,               0.000397,               0.000397
                     99,                0.56171,                0.29548,                0.86593,                 0.9462,                0.95609,                0.97425,                0.78257,                 0.7339,                0.33784,                0.97853,               0.000298,               0.000298,               0.000298
