                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 0.8839,                0.49817,                0.95059,                0.94286,                0.93572,                 0.9608,                0.72696,                0.88938,                0.45981,                0.99866,                 0.0078,                 0.0078,                 0.0078
                     12,                0.87875,                0.50527,                0.95497,                0.94439,                0.95814,                0.97432,                0.73548,                0.86345,                0.46565,                0.98629,                0.00758,                0.00758,                0.00758
                     13,                0.88738,                0.49245,                0.96093,                0.94577,                0.96621,                0.97904,                0.73485,                0.87569,                0.44235,                0.98676,                0.00736,                0.00736,                0.00736
                     14,                0.87583,                0.48773,                0.95935,                0.94917,                0.93426,                 0.9703,                0.74169,                0.86324,                0.47115,                0.99089,                0.00714,                0.00714,                0.00714
                     15,                0.86146,                0.48626,                0.94792,                0.96156,                0.92948,                0.96838,                0.74303,                0.85225,                 0.4649,                0.98336,                0.00692,                0.00692,                0.00692
                     16,                0.87745,                 0.4967,                  0.954,                0.97655,                0.91921,                0.96833,                0.74333,                0.82321,                0.44401,                0.97721,                 0.0067,                 0.0067,                 0.0067
                     17,                0.82681,                  0.456,                 0.9325,                0.95881,                0.94101,                0.97342,                0.75325,                0.82212,                0.45392,                0.98033,                0.00648,                0.00648,                0.00648
                     18,                  0.852,                0.47537,                0.93726,                0.95003,                0.94637,                0.97112,                0.75911,                0.84643,                0.43455,                 0.9846,                0.00626,                0.00626,                0.00626
                     19,                0.86377,                 0.4781,                0.94935,                0.94848,                 0.9375,                0.96658,                0.75315,                0.85649,                0.44548,                0.99346,                0.00604,                0.00604,                0.00604
                     20,                0.84804,                0.46747,                0.94459,                0.94515,                0.93304,                0.97107,                 0.7626,                0.84414,                 0.4424,                0.99127,                0.00582,                0.00582,                0.00582
                     21,                0.85248,                 0.4742,                0.95453,                0.94101,                0.94115,                0.96881,                 0.7605,                0.83277,                0.42299,                0.98576,                 0.0056,                 0.0056,                 0.0056
                     22,                0.78938,                0.44302,                0.94197,                0.95279,                0.93867,                0.96965,                0.75225,                0.84136,                0.43695,                0.98762,                0.00538,                0.00538,                0.00538
                     23,                0.82189,                0.45195,                  0.944,                0.93929,                0.95795,                0.97142,                0.75065,                0.85263,                0.42632,                 1.0005,                0.00516,                0.00516,                0.00516
                     24,                0.77969,                0.43815,                0.93569,                0.94244,                0.95266,                0.96961,                0.75684,                0.84626,                0.43144,                  1.005,                0.00494,                0.00494,                0.00494
                     25,                0.84548,                0.47264,                0.94264,                0.96262,                0.92833,                0.97164,                0.72688,                0.90139,                0.44531,                 1.0222,                0.00472,                0.00472,                0.00472
                     26,                 0.8244,                0.43973,                0.93859,                0.96133,                0.94698,                0.97019,                0.76424,                0.82135,                0.41634,                0.98987,                 0.0045,                 0.0045,                 0.0045
                     27,                0.81266,                 0.4436,                0.93304,                0.96264,                0.94822,                0.97439,                0.77279,                0.82584,                0.39967,                0.98696,                0.00428,                0.00428,                0.00428
                     28,                0.81585,                0.44541,                0.93832,                0.95596,                0.95206,                0.97022,                0.77132,                0.81864,                0.39479,                 0.9809,                0.00406,                0.00406,                0.00406
                     29,                0.78607,                  0.428,                0.94388,                0.96198,                0.95652,                 0.9751,                0.77322,                 0.8331,                0.39904,                0.99211,                0.00384,                0.00384,                0.00384
                     30,                0.74832,                0.42689,                0.92121,                0.95594,                0.96402,                 0.9734,                0.77181,                 0.8163,                0.39554,                0.98917,                0.00362,                0.00362,                0.00362
                     31,                0.74976,                0.41162,                0.91593,                0.95682,                0.96402,                  0.977,                0.76395,                0.81302,                0.39892,                0.98138,                 0.0034,                 0.0034,                 0.0034
                     32,                0.74324,                0.40999,                0.90824,                0.95903,                0.95165,                0.97274,                0.77361,                0.78751,                0.38977,                0.98033,                0.00318,                0.00318,                0.00318
                     33,                0.77641,                0.40755,                0.92908,                0.96648,                0.95285,                0.97661,                0.77703,                0.77799,                0.38927,                0.97955,                0.00296,                0.00296,                0.00296
                     34,                0.72387,                0.39755,                0.90765,                 0.9634,                0.95104,                0.97849,                0.78717,                0.77425,                0.38196,                0.97522,                0.00274,                0.00274,                0.00274
                     35,                0.71189,                0.37618,                0.90779,                0.95714,                0.95864,                0.97909,                0.78095,                0.78106,                0.37307,                0.98267,                0.00252,                0.00252,                0.00252
                     36,                0.67765,                0.35695,                0.90632,                0.95292,                0.96573,                0.97734,                0.77673,                0.78204,                0.38087,                0.98298,                 0.0023,                 0.0023,                 0.0023
                     37,                0.68272,                0.35872,                0.90704,                 0.9684,                0.95644,                0.97571,                0.77735,                 0.7722,                0.37155,                0.97485,                0.00208,                0.00208,                0.00208
                     38,                0.67871,                0.35779,                0.91015,                0.97547,                 0.9532,                0.97651,                0.77828,                0.76403,                0.36911,                 0.9715,                0.00186,                0.00186,                0.00186
                     39,                0.68861,                0.35743,                0.90905,                0.97851,                0.95227,                0.97991,                0.78396,                 0.7722,                0.36595,                0.97666,                0.00164,                0.00164,                0.00164
                     40,                0.69487,                0.35692,                0.90294,                0.96956,                0.96402,                0.98064,                0.78651,                0.77654,                0.37594,                0.98013,                0.00142,                0.00142,                0.00142
                     41,                 0.6642,                0.35367,                0.91218,                 0.9616,                0.96021,                0.97472,                0.78747,                0.77403,                0.36319,                 0.9794,                 0.0012,                 0.0012,                 0.0012
                     42,                0.64699,                0.33793,                0.89107,                0.96386,                 0.9566,                0.97566,                0.79369,                0.76784,                0.35929,                0.97413,                0.00098,                0.00098,                0.00098
                     43,                0.63022,                0.32843,                0.88849,                0.96513,                0.96264,                0.97774,                0.79391,                0.76883,                0.35865,                0.97211,                0.00076,                0.00076,                0.00076
                     44,                0.63372,                0.33716,                0.88823,                 0.9693,                0.96817,                 0.9811,                0.79264,                0.76718,                0.35617,                0.97297,                0.00054,                0.00054,                0.00054
