                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                0.84383,                 0.4521,                0.93927,                0.98541,                0.94391,                0.97253,                0.75894,                0.78317,                0.41576,                0.96557,               0.004258,               0.004258,               0.004258
                     60,                0.84063,                0.46373,                 0.9434,                 0.9631,                0.95715,                0.97556,                0.76155,                0.76854,                0.40495,                0.95938,               0.004159,               0.004159,               0.004159
                     61,                0.80356,                0.43411,                0.93557,                0.95923,                0.96286,                0.97861,                0.76561,                0.79677,                0.40379,                0.97027,                0.00406,                0.00406,                0.00406
                     62,                0.84461,                0.45493,                0.94514,                0.96505,                0.96668,                0.98018,                0.76147,                0.79481,                0.40569,                0.97119,               0.003961,               0.003961,               0.003961
                     63,                0.83625,                0.44082,                0.94917,                 0.9646,                 0.9489,                0.97136,                0.76539,                0.77491,                0.39916,                0.96927,               0.003862,               0.003862,               0.003862
                     64,                  0.808,                0.43553,                0.94115,                0.95702,                0.95567,                0.98047,                0.77026,                0.76782,                0.39899,                0.96488,               0.003763,               0.003763,               0.003763
                     65,                0.80384,                0.41793,                0.93752,                0.97253,                0.94268,                0.97741,                0.75518,                 0.7887,                0.40777,                0.96246,               0.003664,               0.003664,               0.003664
                     66,                0.80956,                 0.4396,                0.94726,                0.95644,                 0.9345,                0.97453,                0.75798,                0.77974,                 0.4014,                0.96117,               0.003565,               0.003565,               0.003565
                     67,                0.82591,                0.45173,                0.94384,                0.96006,                0.95504,                0.97296,                0.75598,                0.77896,                0.40258,                0.96161,               0.003466,               0.003466,               0.003466
                     68,                0.75617,                 0.4192,                0.91152,                0.95238,                0.95878,                0.97928,                0.76985,                0.76143,                0.39182,                0.95681,               0.003367,               0.003367,               0.003367
                     69,                 0.7899,                0.42174,                 0.9283,                0.96134,                0.94903,                 0.9761,                0.77564,                 0.7659,                0.38611,                0.95509,               0.003268,               0.003268,               0.003268
                     70,                0.78389,                0.41317,                0.92668,                0.97127,                0.95842,                0.97683,                0.77674,                0.77017,                0.38987,                0.95559,               0.003169,               0.003169,               0.003169
                     71,                0.76249,                0.40847,                0.91707,                0.97258,                0.94925,                0.97235,                0.77714,                0.76301,                0.39665,                0.95433,                0.00307,                0.00307,                0.00307
                     72,                0.79212,                0.42665,                0.92792,                0.97109,                0.95031,                 0.9764,                0.77096,                0.75508,                0.39255,                0.95836,               0.002971,               0.002971,               0.002971
                     73,                0.78498,                0.41694,                0.92584,                0.97048,                0.95298,                0.97385,                0.76979,                0.76219,                0.38648,                0.96103,               0.002872,               0.002872,               0.002872
                     74,                0.77944,                0.41869,                0.91811,                0.96776,                0.95814,                 0.9791,                0.78477,                0.75258,                0.38097,                0.96105,               0.002773,               0.002773,               0.002773
                     75,                0.80429,                0.42521,                0.93532,                0.96835,                0.94921,                 0.9771,                0.77533,                0.77143,                0.38805,                0.96711,               0.002674,               0.002674,               0.002674
                     76,                 0.7544,                0.40084,                0.91454,                0.96304,                0.94064,                0.96839,                0.76968,                0.74134,                0.37647,                0.95805,               0.002575,               0.002575,               0.002575
                     77,                0.83168,                0.41847,                0.94068,                 0.9774,                0.95453,                0.97935,                0.77286,                0.75775,                0.37636,                0.95945,               0.002476,               0.002476,               0.002476
                     78,                0.77005,                0.40942,                0.92661,                0.96802,                0.95769,                0.97701,                0.78112,                0.75416,                0.37244,                0.96151,               0.002377,               0.002377,               0.002377
                     79,                0.78244,                0.41173,                0.94125,                0.96735,                0.95703,                0.97557,                 0.7855,                0.75386,                0.37498,                0.95491,               0.002278,               0.002278,               0.002278
                     80,                0.70882,                0.38972,                0.91114,                0.96519,                 0.9591,                0.97925,                0.78312,                0.74753,                0.36785,                0.95516,               0.002179,               0.002179,               0.002179
                     81,                0.79199,                0.41047,                0.92589,                0.96662,                0.95861,                0.97494,                0.78152,                 0.7461,                0.36743,                0.95621,                0.00208,                0.00208,                0.00208
                     82,                0.75009,                0.39629,                0.92681,                0.96689,                0.95187,                0.96947,                0.78148,                0.74162,                0.36534,                 0.9545,               0.001981,               0.001981,               0.001981
                     83,                 0.7399,                0.39003,                 0.9269,                0.98796,                0.92401,                0.97323,                0.77446,                0.75219,                0.36857,                0.95405,               0.001882,               0.001882,               0.001882
                     84,                0.75507,                0.40183,                0.91359,                0.96293,                0.95504,                0.98032,                 0.7787,                0.75209,                0.36573,                0.95207,               0.001783,               0.001783,               0.001783
                     85,                 0.7432,                0.39159,                0.91819,                0.96045,                0.94853,                0.97255,                0.77986,                0.74253,                0.36178,                0.95078,               0.001684,               0.001684,               0.001684
                     86,                0.70235,                0.37388,                0.90525,                0.96601,                0.94272,                0.97278,                0.77559,                0.73557,                0.35596,                0.95439,               0.001585,               0.001585,               0.001585
                     87,                0.72094,                0.39396,                0.91176,                0.96554,                0.95709,                0.97723,                0.77652,                0.74496,                0.36269,                0.95285,               0.001486,               0.001486,               0.001486
                     88,                0.73763,                 0.3891,                0.91592,                0.97986,                0.95331,                 0.9772,                0.78152,                0.73867,                0.36687,                0.95001,               0.001387,               0.001387,               0.001387
                     89,                0.71541,                 0.3782,                0.90676,                0.98063,                0.95123,                0.97663,                0.78277,                0.73409,                 0.3651,                0.95056,               0.001288,               0.001288,               0.001288
                     90,                0.69151,                0.35265,                0.90695,                0.98122,                0.94559,                0.97654,                0.77321,                0.74458,                0.36095,                0.95307,               0.001189,               0.001189,               0.001189
                     91,                0.68579,                 0.3446,                0.89528,                0.98074,                0.94916,                0.97464,                0.77988,                0.73617,                0.35959,                0.95442,                0.00109,                0.00109,                0.00109
                     92,                0.68951,                0.34468,                0.90241,                0.98193,                0.95022,                0.97564,                0.78677,                0.73903,                0.36215,                0.95541,               0.000991,               0.000991,               0.000991
                     93,                0.66722,                0.33905,                 0.9003,                0.96856,                0.94813,                0.97683,                0.78757,                0.73856,                0.36164,                0.95816,               0.000892,               0.000892,               0.000892
                     94,                0.65552,                0.33868,                0.89282,                 0.9637,                0.95264,                0.97634,                0.78508,                0.74149,                0.36436,                0.95867,               0.000793,               0.000793,               0.000793
                     95,                0.65676,                0.33603,                0.89747,                0.96102,                0.95636,                0.97672,                0.78765,                0.74268,                0.35868,                0.95511,               0.000694,               0.000694,               0.000694
                     96,                0.65551,                0.33346,                 0.8871,                0.96381,                0.95448,                0.97869,                 0.7867,                0.73403,                0.35775,                0.95235,               0.000595,               0.000595,               0.000595
                     97,                0.64537,                0.33171,                0.88733,                0.95462,                0.95014,                0.97375,                0.78685,                0.72803,                 0.3542,                0.95074,               0.000496,               0.000496,               0.000496
                     98,                0.64408,                0.33881,                0.89379,                 0.9577,                0.94869,                  0.975,                0.79033,                0.72748,                 0.3515,                0.94961,               0.000397,               0.000397,               0.000397
                     99,                0.63761,                0.32739,                0.88629,                0.96244,                0.94853,                0.97495,                0.79059,                0.72556,                0.35378,                0.95025,               0.000298,               0.000298,               0.000298
