                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                 1.0474,                0.55511,                 1.0182,                0.93396,                0.94947,                0.96784,                0.67591,                 1.1399,                0.56093,                 1.0781,               0.006931,               0.006931,               0.006931
                     33,                 1.0859,                0.58557,                 1.0377,                0.93719,                0.94734,                 0.9678,                0.68578,                 1.0957,                 0.5362,                 1.0754,               0.006832,               0.006832,               0.006832
                     34,                 1.0409,                0.55789,                 1.0177,                0.95305,                 0.9478,                0.97231,                0.69061,                 1.1056,                0.55461,                 1.0703,               0.006733,               0.006733,               0.006733
                     35,                 1.0369,                0.56318,                 1.0147,                0.95825,                0.94488,                0.97483,                0.68735,                  1.091,                0.55103,                 1.0705,               0.006634,               0.006634,               0.006634
                     36,                 1.0324,                0.55177,                 1.0125,                0.97662,                0.94328,                0.96648,                0.67739,                  1.093,                0.54179,                 1.0806,               0.006535,               0.006535,               0.006535
                     37,                0.99885,                0.52555,                 1.0093,                0.95675,                0.94139,                0.97257,                0.66776,                 1.1441,                0.55926,                 1.0903,               0.006436,               0.006436,               0.006436
                     38,                0.96115,                0.51981,                0.98929,                0.95242,                0.94399,                 0.9718,                0.68036,                 1.1068,                0.54079,                 1.0773,               0.006337,               0.006337,               0.006337
                     39,                 1.0253,                0.54621,                 1.0084,                0.96499,                0.94059,                0.96946,                0.67186,                 1.1171,                0.53306,                 1.0879,               0.006238,               0.006238,               0.006238
                     40,                 1.0087,                0.52931,                 1.0043,                0.95183,                0.96012,                0.97364,                0.69906,                 1.0943,                0.52575,                 1.0844,               0.006139,               0.006139,               0.006139
                     41,                0.98182,                0.51963,                0.99449,                0.95868,                  0.946,                0.96644,                 0.6844,                  1.101,                0.53705,                 1.0749,                0.00604,                0.00604,                0.00604
                     42,                0.98367,                0.52354,                0.99928,                0.94899,                0.92887,                0.95961,                0.67142,                 1.1144,                0.54027,                 1.0851,               0.005941,               0.005941,               0.005941
                     43,                0.97281,                0.51665,                 1.0013,                0.94528,                0.96301,                0.97524,                0.67389,                 1.1198,                0.54038,                  1.081,               0.005842,               0.005842,               0.005842
                     44,                0.95608,                0.51838,                0.98565,                0.96125,                0.93419,                 0.9684,                0.69152,                 1.1056,                0.53332,                 1.0631,               0.005743,               0.005743,               0.005743
                     45,                 0.9991,                0.51681,                0.99723,                0.95494,                0.93715,                0.96609,                0.69733,                 1.0822,                0.51183,                  1.049,               0.005644,               0.005644,               0.005644
                     46,                0.95843,                0.50014,                0.98449,                 0.9623,                  0.946,                0.96671,                0.70071,                 1.0842,                0.49798,                 1.0652,               0.005545,               0.005545,               0.005545
                     47,                0.93534,                0.49585,                0.98201,                0.96367,                 0.9432,                0.97163,                0.68727,                 1.1011,                0.52449,                 1.0681,               0.005446,               0.005446,               0.005446
                     48,                0.95797,                 0.4955,                0.97966,                0.95586,                0.95659,                0.97571,                0.69858,                 1.0789,                0.50527,                 1.0695,               0.005347,               0.005347,               0.005347
                     49,                0.96314,                0.50618,                0.98283,                0.94911,                0.93813,                0.97234,                  0.694,                 1.0938,                0.49925,                 1.0791,               0.005248,               0.005248,               0.005248
                     50,                0.94017,                0.49542,                0.97429,                0.94528,                0.94551,                0.96644,                0.69839,                  1.086,                0.50663,                 1.0705,               0.005149,               0.005149,               0.005149
                     51,                0.96372,                0.50938,                0.99476,                0.96138,                0.95146,                0.97232,                0.69499,                 1.1049,                 0.5113,                 1.0774,                0.00505,                0.00505,                0.00505
                     52,                0.90768,                0.48981,                 0.9732,                0.93792,                0.96544,                0.97876,                0.69885,                 1.0821,                 0.5082,                 1.0596,               0.004951,               0.004951,               0.004951
                     53,                0.93366,                0.49659,                0.97682,                0.95815,                0.94632,                0.97259,                0.68433,                 1.1069,                0.50922,                 1.0741,               0.004852,               0.004852,               0.004852
                     54,                0.88171,                0.46363,                0.96064,                0.96593,                0.93226,                0.97481,                0.69994,                 1.0895,                0.50891,                 1.0641,               0.004753,               0.004753,               0.004753
                     55,                0.94699,                0.48826,                0.97991,                0.97488,                0.92535,                 0.9832,                 0.6947,                 1.1038,                0.51521,                 1.0618,               0.004654,               0.004654,               0.004654
                     56,                0.92317,                0.48339,                0.97198,                0.96899,                0.95283,                0.98104,                0.70083,                  1.071,                0.49101,                 1.0555,               0.004555,               0.004555,               0.004555
                     57,                0.87586,                0.46434,                 0.9648,                0.93635,                0.96251,                0.97631,                0.70411,                 1.0743,                0.49037,                  1.061,               0.004456,               0.004456,               0.004456
                     58,                0.93156,                0.48562,                0.97576,                0.96545,                0.94097,                0.97426,                0.68778,                 1.1013,                0.50437,                 1.0717,               0.004357,               0.004357,               0.004357
                     59,                0.90993,                0.46655,                0.97095,                0.96426,                0.95581,                0.97744,                0.70028,                 1.1012,                 0.4975,                 1.0754,               0.004258,               0.004258,               0.004258
                     60,                0.86233,                0.45417,                 0.9479,                0.96692,                0.95418,                0.97578,                0.70677,                 1.0918,                0.48931,                 1.0679,               0.004159,               0.004159,               0.004159
                     61,                0.92142,                 0.4658,                 0.9718,                 0.9629,                0.94697,                0.97316,                0.69934,                 1.1058,                0.49189,                 1.0719,                0.00406,                0.00406,                0.00406
                     62,                0.87787,                0.44908,                0.95818,                0.97304,                0.92929,                0.97621,                0.70364,                 1.0888,                0.49355,                 1.0803,               0.003961,               0.003961,               0.003961
                     63,                0.86473,                0.44394,                0.95272,                0.96411,                  0.946,                0.97062,                0.71445,                 1.0898,                0.48616,                 1.0772,               0.003862,               0.003862,               0.003862
                     64,                0.88188,                0.45108,                0.95487,                0.96701,                0.94793,                0.97575,                 0.7093,                 1.0877,                0.46578,                 1.0679,               0.003763,               0.003763,               0.003763
                     65,                0.86458,                0.43338,                0.95841,                0.97314,                0.94303,                0.97343,                0.71274,                 1.0947,                0.47395,                 1.0849,               0.003664,               0.003664,               0.003664
                     66,                0.85419,                0.43537,                0.95154,                0.95174,                0.96747,                0.97848,                0.72534,                 1.0732,                0.47891,                 1.0721,               0.003565,               0.003565,               0.003565
                     67,                 0.8609,                0.44042,                0.95225,                0.95569,                0.95668,                0.97485,                0.71219,                 1.0782,                0.46886,                 1.0663,               0.003466,               0.003466,               0.003466
                     68,                0.82673,                0.43447,                0.94404,                0.96404,                0.92163,                0.96862,                0.70487,                  1.083,                0.47712,                 1.0619,               0.003367,               0.003367,               0.003367
                     69,                0.82417,                0.42788,                0.94476,                0.94299,                0.95064,                 0.9743,                0.70488,                 1.0767,                0.48359,                 1.0816,               0.003268,               0.003268,               0.003268
                     70,                0.82293,                0.42198,                0.94105,                0.97632,                0.93321,                0.97531,                0.72155,                 1.0692,                0.47209,                 1.0809,               0.003169,               0.003169,               0.003169
                     71,                  0.853,                 0.4368,                0.94609,                0.95616,                0.94218,                0.96656,                0.71489,                 1.0705,                0.47194,                 1.0765,                0.00307,                0.00307,                0.00307
                     72,                0.83597,                0.42826,                0.95106,                0.95144,                0.95529,                0.96969,                0.70426,                 1.1053,                0.48881,                 1.0886,               0.002971,               0.002971,               0.002971
                     73,                0.82125,                0.41617,                0.95257,                0.94408,                 0.9509,                0.96399,                0.71039,                 1.0809,                0.47721,                 1.0781,               0.002872,               0.002872,               0.002872
                     74,                 0.8174,                 0.4249,                0.94534,                0.96373,                 0.9437,                0.97474,                0.71394,                 1.0834,                0.46183,                 1.0713,               0.002773,               0.002773,               0.002773
                     75,                0.84989,                 0.4242,                0.95151,                0.93817,                0.95041,                0.97253,                0.71571,                  1.087,                0.46243,                 1.0782,               0.002674,               0.002674,               0.002674
                     76,                 0.8285,                  0.419,                0.94859,                0.97174,                0.94795,                0.97609,                0.71098,                 1.1026,                0.45607,                 1.0926,               0.002575,               0.002575,               0.002575
                     77,                0.79029,                0.39917,                0.93549,                0.96981,                0.96018,                0.97893,                0.71598,                 1.1047,                0.46737,                 1.0894,               0.002476,               0.002476,               0.002476
                     78,                 0.8046,                0.41408,                 0.9409,                0.97294,                0.95484,                0.97516,                0.71739,                 1.0939,                0.45674,                 1.0829,               0.002377,               0.002377,               0.002377
                     79,                0.81413,                0.41008,                0.94048,                0.96947,                0.94697,                0.97098,                0.71122,                 1.0923,                0.46784,                 1.0765,               0.002278,               0.002278,               0.002278
                     80,                0.82814,                0.41838,                0.94571,                0.95068,                0.95741,                0.97178,                0.72656,                 1.0785,                0.45957,                 1.0754,               0.002179,               0.002179,               0.002179
                     81,                0.77633,                 0.3966,                0.93873,                0.96788,                0.94633,                0.97275,                0.71821,                 1.0855,                0.45486,                 1.0797,                0.00208,                0.00208,                0.00208
                     82,                0.78953,                0.39858,                 0.9262,                0.97123,                0.93323,                0.97812,                0.72995,                 1.0902,                0.45044,                 1.0828,               0.001981,               0.001981,               0.001981
                     83,                0.77868,                0.39721,                0.92457,                0.96674,                0.94206,                0.97535,                0.71906,                 1.0926,                0.45023,                 1.0905,               0.001882,               0.001882,               0.001882
                     84,                 0.7789,                0.39526,                0.91548,                0.96633,                0.95031,                0.97588,                0.72361,                 1.0755,                0.43582,                 1.0898,               0.001783,               0.001783,               0.001783
                     85,                0.75907,                0.38743,                0.91626,                0.96755,                0.94605,                0.97395,                0.71476,                  1.082,                0.45374,                 1.0941,               0.001684,               0.001684,               0.001684
                     86,                0.77725,                0.38758,                0.94142,                0.95738,                 0.9509,                0.97412,                0.71761,                 1.0808,                0.44758,                 1.0903,               0.001585,               0.001585,               0.001585
                     87,                0.74996,                0.37866,                 0.9158,                0.96077,                 0.9543,                0.97656,                0.72566,                 1.0774,                0.44051,                 1.0922,               0.001486,               0.001486,               0.001486
                     88,                0.74746,                0.38704,                0.91886,                0.96134,                0.95403,                0.97782,                0.72818,                 1.0678,                0.43342,                 1.0852,               0.001387,               0.001387,               0.001387
                     89,                0.73513,                0.37079,                0.91521,                0.95783,                0.94697,                0.97248,                0.71921,                 1.0801,                0.43658,                 1.0902,               0.001288,               0.001288,               0.001288
                     90,                 0.7151,                 0.3538,                0.90919,                0.95929,                0.94868,                 0.9722,                 0.7228,                 1.0762,                0.43902,                 1.0902,               0.001189,               0.001189,               0.001189
                     91,                0.69316,                0.35026,                0.90193,                0.95933,                0.94992,                0.97239,                0.73216,                  1.061,                0.44831,                 1.0937,                0.00109,                0.00109,                0.00109
                     92,                0.68902,                0.34569,                0.90873,                0.96476,                0.95305,                0.97609,                0.72562,                 1.0715,                0.44866,                 1.0983,               0.000991,               0.000991,               0.000991
                     93,                0.69133,                0.34673,                0.91359,                0.97281,                0.96071,                0.98338,                0.72053,                 1.0643,                 0.4409,                 1.0933,               0.000892,               0.000892,               0.000892
                     94,                0.67894,                0.34091,                0.89609,                0.96301,                 0.9509,                0.97715,                 0.7249,                 1.0666,                0.44095,                 1.0961,               0.000793,               0.000793,               0.000793
                     95,                0.68449,                0.33468,                0.90222,                0.96833,                 0.9509,                0.97646,                0.72236,                 1.0752,                0.43969,                 1.1003,               0.000694,               0.000694,               0.000694
                     96,                0.67758,                0.33457,                0.89376,                0.96205,                0.94697,                0.97182,                0.71964,                 1.0782,                0.44412,                 1.1004,               0.000595,               0.000595,               0.000595
                     97,                0.65954,                0.32798,                0.88927,                0.95755,                0.94757,                 0.9732,                 0.7238,                 1.0707,                 0.4415,                 1.0995,               0.000496,               0.000496,               0.000496
                     98,                0.66553,                0.33559,                0.89655,                0.96534,                0.95055,                0.97333,                0.72195,                 1.0666,                0.44384,                 1.0964,               0.000397,               0.000397,               0.000397
                     99,                0.65342,                0.32824,                0.88923,                0.96203,                0.95091,                0.97355,                 0.7252,                  1.061,                0.44243,                 1.0943,               0.000298,               0.000298,               0.000298
