                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                 1.0243,                0.50877,                 1.0043,                 0.9628,                 0.9118,                0.96366,                0.68037,                 1.0177,                0.46923,                 1.0039,              0.0091231,              0.0091231,              0.0091231
                     33,                 1.0114,                0.50209,                0.99627,                0.95329,                 0.9179,                 0.9613,                0.68381,                 1.0057,                0.46272,                 1.0035,              0.0090949,              0.0090949,              0.0090949
                     34,                 1.0209,                0.51161,                 1.0023,                 0.9577,                0.92167,                0.96198,                0.68064,                 1.0108,                0.46479,                 1.0119,              0.0090666,              0.0090666,              0.0090666
                     35,                 1.0107,                0.50032,                0.99798,                0.95062,                0.91495,                0.95621,                0.68322,                 1.0099,                0.46623,                 1.0068,              0.0090383,              0.0090383,              0.0090383
                     36,                 1.0049,                0.49576,                0.99383,                0.96103,                0.91902,                0.96318,                0.68851,                0.99111,                0.46507,                 1.0072,                0.00901,                0.00901,                0.00901
                     37,                 1.0077,                0.49839,                0.99441,                0.95222,                0.92459,                 0.9616,                0.68998,                0.99241,                0.46451,                 1.0002,              0.0089817,              0.0089817,              0.0089817
                     38,                  1.004,                0.49454,                0.99215,                0.94782,                0.92446,                0.96073,                0.69002,                0.99267,                0.45597,                0.99649,              0.0089534,              0.0089534,              0.0089534
                     39,                 1.0059,                0.49856,                0.99534,                0.96141,                0.92505,                0.96135,                0.69257,                0.98499,                0.45061,                0.99763,              0.0089251,              0.0089251,              0.0089251
                     40,                0.98584,                0.48911,                0.98472,                0.95297,                0.93014,                0.96206,                0.68869,                0.98325,                 0.4455,                 0.9931,              0.0088969,              0.0088969,              0.0088969
                     41,                0.98397,                0.48844,                0.98572,                 0.9604,                 0.9314,                0.96523,                 0.6886,                0.98168,                0.45072,                0.99805,              0.0088686,              0.0088686,              0.0088686
                     42,                0.98669,                 0.4871,                 0.9863,                0.95542,                0.93643,                0.96473,                0.69996,                0.97978,                0.44162,                0.99792,              0.0088403,              0.0088403,              0.0088403
                     43,                0.97482,                0.48123,                0.98315,                0.96321,                0.93019,                0.96355,                0.70027,                0.98059,                0.43812,                0.99241,               0.008812,               0.008812,               0.008812
                     44,                0.97511,                0.48364,                0.98413,                0.95485,                0.91894,                0.96496,                 0.7007,                0.95829,                0.43812,                0.99387,              0.0087837,              0.0087837,              0.0087837
                     45,                 0.9726,                0.47956,                0.98602,                0.95377,                0.93843,                0.97092,                0.69866,                0.96682,                0.44049,                0.99399,              0.0087554,              0.0087554,              0.0087554
                     46,                0.96433,                 0.4749,                 0.9806,                0.96555,                0.92652,                0.96607,                0.70248,                0.95691,                0.43851,                0.99449,              0.0087271,              0.0087271,              0.0087271
                     47,                0.96183,                0.47466,                 0.9831,                0.95844,                0.92722,                0.96421,                0.69836,                0.96909,                0.43671,                 1.0044,              0.0086989,              0.0086989,              0.0086989
                     48,                0.97428,                0.47773,                0.98633,                0.95999,                0.93283,                0.96971,                0.71374,                0.94577,                0.43097,                0.98709,              0.0086706,              0.0086706,              0.0086706
                     49,                0.96421,                0.47336,                0.98345,                 0.9562,                0.93017,                0.96401,                0.69921,                0.96077,                 0.4346,                 0.9895,              0.0086423,              0.0086423,              0.0086423
                     50,                0.95529,                0.46956,                0.97602,                0.96487,                0.92542,                0.96407,                0.70612,                0.95366,                0.43377,                0.98445,               0.008614,               0.008614,               0.008614
                     51,                0.95583,                0.46891,                0.97832,                0.95946,                0.93461,                0.96684,                0.71062,                0.94319,                0.42581,                0.98459,              0.0085857,              0.0085857,              0.0085857
                     52,                0.95114,                0.46855,                0.97784,                0.95669,                0.93345,                0.96389,                0.71076,                 0.9478,                0.42365,                0.98227,              0.0085574,              0.0085574,              0.0085574
                     53,                0.94844,                0.46654,                0.97866,                0.95871,                0.93026,                0.96313,                0.71014,                0.95086,                0.42559,                 0.9878,              0.0085291,              0.0085291,              0.0085291
                     54,                0.95829,                0.46839,                0.97734,                0.95456,                 0.9362,                0.96689,                0.71346,                0.93733,                 0.4238,                0.98662,              0.0085009,              0.0085009,              0.0085009
                     55,                0.94603,                0.46551,                0.97657,                0.96352,                0.92059,                0.96253,                0.70957,                0.94294,                0.42232,                0.98952,              0.0084726,              0.0084726,              0.0084726
                     56,                0.95082,                0.46673,                 0.9764,                0.95406,                 0.9313,                0.96449,                 0.7116,                 0.9381,                0.42566,                0.98473,              0.0084443,              0.0084443,              0.0084443
                     57,                0.92777,                0.45454,                0.97013,                0.95961,                0.92551,                0.96328,                0.71595,                0.92655,                 0.4192,                0.98313,               0.008416,               0.008416,               0.008416
                     58,                0.93863,                0.46099,                0.97083,                0.96017,                 0.9274,                0.96504,                0.71714,                0.91037,                 0.4169,                0.97703,              0.0083877,              0.0083877,              0.0083877
                     59,                0.94018,                0.45713,                0.97171,                0.95262,                0.93291,                 0.9674,                0.72364,                0.91814,                 0.4119,                0.97907,              0.0083594,              0.0083594,              0.0083594
                     60,                0.93051,                0.45409,                0.96976,                0.96045,                0.92599,                0.96748,                0.72463,                0.91298,                0.41208,                0.97805,              0.0083311,              0.0083311,              0.0083311
                     61,                0.92718,                0.45658,                0.96741,                 0.9637,                0.93468,                0.96659,                0.71702,                0.90896,                0.40732,                0.97528,              0.0083029,              0.0083029,              0.0083029
                     62,                0.92492,                0.44978,                0.96658,                 0.9556,                0.93354,                0.97096,                0.72567,                0.90904,                0.40842,                0.97722,              0.0082746,              0.0082746,              0.0082746
                     63,                0.92194,                0.45245,                0.96616,                0.96198,                0.93109,                0.96899,                0.72148,                0.91317,                 0.4084,                0.97706,              0.0082463,              0.0082463,              0.0082463
                     64,                0.92292,                0.45419,                0.96753,                0.96547,                0.93732,                0.96842,                0.71876,                0.91739,                0.40982,                0.97615,               0.008218,               0.008218,               0.008218
                     65,                 0.9137,                0.44974,                0.96386,                0.96683,                0.93476,                0.96941,                0.72381,                0.90735,                0.40531,                 0.9749,              0.0081897,              0.0081897,              0.0081897
                     66,                 0.9178,                0.44862,                0.96807,                0.96756,                0.93237,                0.96867,                0.72075,                0.90633,                0.39926,                0.97658,              0.0081614,              0.0081614,              0.0081614
                     67,                0.91307,                0.44524,                0.96694,                0.96491,                0.93199,                0.96968,                0.72759,                0.90392,                0.40254,                0.97299,              0.0081331,              0.0081331,              0.0081331
                     68,                0.90622,                0.44623,                0.96408,                0.96613,                0.93754,                0.96797,                0.72024,                 0.9098,                0.40568,                 0.9757,              0.0081049,              0.0081049,              0.0081049
                     69,                0.91934,                0.44759,                0.96386,                0.96355,                0.93544,                0.96672,                0.72658,                0.89754,                0.40031,                0.96944,              0.0080766,              0.0080766,              0.0080766
                     70,                0.90558,                0.44387,                0.96151,                0.96135,                0.93027,                0.96761,                0.72383,                0.90329,                0.40245,                0.97136,              0.0080483,              0.0080483,              0.0080483
                     71,                0.91058,                0.44716,                 0.9629,                0.96061,                0.93715,                 0.9687,                0.72864,                0.89509,                0.39809,                 0.9743,                0.00802,                0.00802,                0.00802
                     72,                0.90871,                0.44333,                0.96147,                0.96493,                0.93431,                0.96844,                0.72858,                  0.883,                0.39658,                0.96935,              0.0079917,              0.0079917,              0.0079917
                     73,                0.90066,                 0.4398,                0.96148,                0.96625,                0.93436,                 0.9668,                0.73015,                0.88593,                0.40009,                0.96775,              0.0079634,              0.0079634,              0.0079634
                     74,                0.90901,                0.43972,                0.96197,                0.96773,                0.93888,                 0.9705,                0.72812,                0.88417,                0.39323,                0.96453,              0.0079351,              0.0079351,              0.0079351
                     75,                0.89887,                0.44172,                0.96015,                0.96756,                0.93614,                0.97114,                0.73243,                0.88444,                 0.3904,                0.96707,              0.0079069,              0.0079069,              0.0079069
                     76,                0.90518,                0.44361,                0.95926,                0.96654,                0.93296,                0.97122,                0.73257,                0.88132,                0.39293,                0.96916,              0.0078786,              0.0078786,              0.0078786
                     77,                0.89966,                 0.4429,                0.96017,                0.96171,                 0.9399,                0.97046,                 0.7372,                0.87057,                0.38975,                  0.962,              0.0078503,              0.0078503,              0.0078503
                     78,                0.90652,                 0.4435,                0.96175,                0.96032,                0.94173,                0.96937,                0.73683,                0.87083,                 0.3874,                0.96874,               0.007822,               0.007822,               0.007822
                     79,                0.89857,                0.43894,                0.95938,                0.96681,                0.93092,                0.96815,                0.73536,                0.88286,                0.38665,                0.96428,              0.0077937,              0.0077937,              0.0077937
                     80,                0.89513,                0.43652,                0.95701,                0.95967,                0.93961,                0.96819,                0.73597,                 0.8744,                0.38826,                0.96323,              0.0077654,              0.0077654,              0.0077654
                     81,                0.88832,                0.43446,                0.95762,                 0.9605,                0.93612,                0.96848,                0.73696,                0.87344,                0.38705,                0.96744,              0.0077371,              0.0077371,              0.0077371
                     82,                0.88768,                0.43571,                0.95457,                0.96797,                0.93956,                 0.9721,                0.74272,                0.86494,                0.38285,                0.96255,              0.0077089,              0.0077089,              0.0077089
                     83,                0.89203,                0.43875,                0.95752,                0.95983,                0.94196,                0.97183,                0.74384,                0.86564,                0.38164,                0.96364,              0.0076806,              0.0076806,              0.0076806
                     84,                0.89585,                0.43441,                0.95768,                0.97006,                0.93804,                0.97161,                0.74046,                0.86539,                0.38207,                0.95897,              0.0076523,              0.0076523,              0.0076523
                     85,                0.89467,                0.43638,                0.95342,                0.96278,                 0.9436,                0.97211,                0.74009,                0.86076,                0.38224,                0.95611,               0.007624,               0.007624,               0.007624
                     86,                 0.8875,                0.43553,                0.95082,                0.96575,                0.93574,                0.97014,                0.74251,                0.85859,                 0.3837,                0.95755,              0.0075957,              0.0075957,              0.0075957
                     87,                0.86969,                 0.4266,                0.95092,                0.97218,                0.93867,                0.97361,                0.74689,                0.85143,                0.37576,                 0.9572,              0.0075674,              0.0075674,              0.0075674
                     88,                0.89392,                0.43597,                 0.9603,                0.96318,                0.94324,                0.97268,                0.74385,                0.85555,                0.37586,                0.95537,              0.0075391,              0.0075391,              0.0075391
                     89,                0.88374,                0.43032,                0.95393,                0.96541,                0.93968,                0.96991,                0.74547,                 0.8522,                0.37911,                0.95391,              0.0075109,              0.0075109,              0.0075109
                     90,                0.87986,                0.42769,                0.95152,                0.96292,                0.94011,                0.97144,                0.74444,                0.85522,                0.37771,                0.95859,              0.0074826,              0.0074826,              0.0074826
                     91,                0.86523,                0.42464,                0.94549,                0.96653,                0.94273,                0.96972,                0.74235,                0.85294,                0.37605,                0.95779,              0.0074543,              0.0074543,              0.0074543
                     92,                0.87601,                0.42599,                0.95066,                0.96212,                 0.9401,                0.97061,                0.74694,                0.84703,                0.37328,                0.95733,               0.007426,               0.007426,               0.007426
                     93,                0.87372,                0.42962,                 0.9494,                0.96672,                0.93957,                0.96936,                 0.7449,                0.85508,                0.37877,                0.95755,              0.0073977,              0.0073977,              0.0073977
                     94,                0.87647,                0.43004,                0.95126,                0.96777,                0.94095,                 0.9714,                0.74715,                0.84711,                0.37382,                0.95544,              0.0073694,              0.0073694,              0.0073694
                     95,                0.87293,                0.42897,                0.94598,                0.96578,                0.93899,                0.97108,                0.74867,                0.84756,                0.37497,                0.95597,              0.0073411,              0.0073411,              0.0073411
                     96,                0.87222,                0.42595,                0.94953,                0.96474,                 0.9436,                0.97075,                0.74909,                0.84317,                0.37161,                0.95528,              0.0073129,              0.0073129,              0.0073129
                     97,                0.86592,                0.42339,                0.94783,                0.96262,                0.94197,                0.97118,                0.75202,                0.83995,                0.37188,                 0.9508,              0.0072846,              0.0072846,              0.0072846
                     98,                0.87085,                 0.4249,                0.94657,                0.96929,                0.94023,                0.97018,                0.75069,                0.83602,                0.36933,                0.95104,              0.0072563,              0.0072563,              0.0072563
                     99,                0.86364,                0.42326,                0.94943,                0.96365,                0.94221,                0.96927,                0.75111,                0.83207,                0.36862,                0.94813,               0.007228,               0.007228,               0.007228
                    100,                0.85437,                0.41878,                 0.9422,                0.96476,                0.94066,                0.97102,                0.74689,                0.83834,                0.37153,                0.94851,              0.0071997,              0.0071997,              0.0071997
                    101,                0.85448,                0.41649,                0.94138,                0.96559,                0.93834,                0.97176,                 0.7522,                0.83539,                0.36915,                0.94769,              0.0071714,              0.0071714,              0.0071714
                    102,                0.86241,                0.42299,                 0.9463,                0.96906,                0.94267,                0.97233,                0.75143,                 0.8378,                0.36685,                0.95081,              0.0071431,              0.0071431,              0.0071431
                    103,                0.85926,                0.41845,                0.94363,                0.96846,                0.94237,                0.97237,                 0.7516,                0.83803,                0.36801,                0.95099,              0.0071149,              0.0071149,              0.0071149
                    104,                0.85786,                0.41581,                0.94385,                0.96891,                0.94234,                0.97233,                0.75301,                0.83328,                0.36555,                0.94828,              0.0070866,              0.0070866,              0.0070866
                    105,                0.86056,                0.41919,                0.94449,                0.96979,                0.93965,                0.97227,                0.75531,                0.82487,                0.36208,                0.94575,              0.0070583,              0.0070583,              0.0070583
                    106,                0.85564,                0.41561,                0.94233,                0.96353,                0.93498,                   0.97,                0.75362,                0.82998,                 0.3655,                 0.9491,                0.00703,                0.00703,                0.00703
                    107,                0.85282,                0.41963,                0.93933,                0.96538,                0.93518,                0.97208,                0.75461,                0.83077,                0.36732,                0.94705,              0.0070017,              0.0070017,              0.0070017
                    108,                 0.8546,                0.41642,                0.94314,                0.96188,                0.93855,                0.96896,                0.75217,                0.83722,                0.36636,                0.94982,              0.0069734,              0.0069734,              0.0069734
                    109,                0.85543,                0.41512,                0.94288,                0.96863,                0.93465,                0.97199,                0.75522,                0.82792,                0.36636,                 0.9445,              0.0069451,              0.0069451,              0.0069451
                    110,                0.85341,                0.41563,                0.94074,                0.96548,                0.93741,                0.97143,                0.75458,                0.82568,                 0.3635,                0.94589,              0.0069169,              0.0069169,              0.0069169
                    111,                0.85698,                0.41848,                0.94321,                0.96625,                0.94393,                0.97472,                0.75667,                0.82421,                0.36345,                0.94708,              0.0068886,              0.0068886,              0.0068886
                    112,                0.84461,                0.41156,                0.93881,                0.96415,                0.94259,                0.97247,                0.75764,                 0.8251,                0.36221,                0.94832,              0.0068603,              0.0068603,              0.0068603
                    113,                0.85701,                0.41655,                0.94651,                0.96713,                0.94336,                0.97382,                0.75622,                0.82409,                0.36101,                0.94753,               0.006832,               0.006832,               0.006832
                    114,                0.83788,                0.41002,                0.94285,                0.96121,                0.94835,                0.97305,                0.75787,                0.82509,                0.36089,                 0.9471,              0.0068037,              0.0068037,              0.0068037
                    115,                0.84486,                0.41347,                0.94302,                0.96124,                0.94601,                0.97295,                0.75614,                0.82597,                0.36043,                0.94694,              0.0067754,              0.0067754,              0.0067754
                    116,                0.84327,                0.41124,                0.94302,                0.96736,                 0.9405,                0.97156,                 0.7556,                0.82544,                0.36047,                0.94582,              0.0067471,              0.0067471,              0.0067471
                    117,                0.85436,                0.41577,                0.94165,                0.96394,                0.94183,                0.97066,                0.75405,                0.82658,                0.36043,                 0.9443,              0.0067189,              0.0067189,              0.0067189
                    118,                0.84432,                0.41098,                0.94079,                0.96479,                0.94177,                0.97299,                0.75942,                0.82099,                0.35838,                0.94216,              0.0066906,              0.0066906,              0.0066906
                    119,                0.83353,                0.41096,                0.93917,                0.96419,                 0.9457,                 0.9723,                0.75815,                0.81724,                0.35835,                0.94447,              0.0066623,              0.0066623,              0.0066623
                    120,                  0.836,                0.40857,                0.93849,                 0.9705,                0.94081,                0.97256,                 0.7594,                0.81889,                0.35714,                0.94643,               0.006634,               0.006634,               0.006634
                    121,                0.82766,                0.40848,                0.93734,                0.97036,                0.94101,                0.97368,                0.76296,                0.81443,                0.35595,                0.94526,              0.0066057,              0.0066057,              0.0066057
                    122,                0.84674,                0.41536,                0.93974,                0.97125,                0.94259,                 0.9739,                0.76213,                0.81386,                0.35758,                0.94275,              0.0065774,              0.0065774,              0.0065774
                    123,                0.84007,                0.40893,                0.93981,                0.97075,                0.94111,                0.97423,                0.76127,                0.81554,                0.35465,                0.94279,              0.0065491,              0.0065491,              0.0065491
                    124,                0.84054,                0.40859,                0.93901,                0.97045,                0.93896,                 0.9738,                0.76173,                0.81546,                0.35521,                 0.9434,              0.0065209,              0.0065209,              0.0065209
                    125,                0.82513,                0.40134,                 0.9333,                0.97144,                0.94124,                0.97388,                0.76255,                0.81373,                0.35495,                 0.9451,              0.0064926,              0.0064926,              0.0064926
                    126,                0.82164,                0.40403,                 0.9357,                0.96652,                0.94254,                0.97432,                0.76152,                0.81446,                0.35448,                0.94532,              0.0064643,              0.0064643,              0.0064643
                    127,                0.84297,                0.40826,                0.93755,                0.96949,                0.94153,                0.97394,                0.76387,                0.80896,                0.35236,                0.94272,               0.006436,               0.006436,               0.006436
                    128,                0.83302,                0.40597,                0.93943,                0.96668,                0.94756,                0.97548,                0.76483,                0.80571,                0.35145,                0.94216,              0.0064077,              0.0064077,              0.0064077
                    129,                0.83458,                 0.4066,                0.93574,                0.96643,                0.94823,                0.97653,                0.76532,                0.80414,                0.34949,                0.94141,              0.0063794,              0.0063794,              0.0063794
                    130,                0.82529,                0.40218,                0.93044,                0.96614,                0.94393,                0.97552,                0.76595,                0.80372,                 0.3509,                0.93999,              0.0063511,              0.0063511,              0.0063511
                    131,                0.82557,                0.40278,                0.93391,                0.97195,                0.93916,                 0.9754,                0.76805,                0.80266,                0.35051,                0.93902,              0.0063229,              0.0063229,              0.0063229
                    132,                0.82277,                0.40201,                 0.9334,                0.96813,                0.94221,                0.97552,                0.76997,                0.80053,                 0.3508,                0.93856,              0.0062946,              0.0062946,              0.0062946
                    133,                0.82524,                0.40058,                0.93635,                0.96661,                0.94614,                0.97531,                0.77074,                 0.7961,                0.34904,                0.93697,              0.0062663,              0.0062663,              0.0062663
                    134,                 0.8233,                0.39963,                0.93656,                0.96502,                0.94601,                0.97438,                0.76828,                0.79848,                0.34897,                0.93832,               0.006238,               0.006238,               0.006238
                    135,                0.81881,                0.39905,                0.93073,                0.96699,                0.94688,                0.97505,                0.76794,                0.79796,                0.34836,                 0.9372,              0.0062097,              0.0062097,              0.0062097
                    136,                0.82369,                0.40053,                0.93316,                0.96581,                0.94353,                 0.9757,                0.76863,                0.79906,                0.34772,                0.93743,              0.0061814,              0.0061814,              0.0061814
                    137,                0.81834,                0.40056,                0.93068,                0.96505,                0.94431,                0.97599,                0.76967,                0.79599,                0.34603,                0.93753,              0.0061531,              0.0061531,              0.0061531
                    138,                0.81516,                0.39714,                0.92902,                0.96259,                0.94747,                0.97552,                0.77082,                0.79457,                0.34696,                0.93753,              0.0061249,              0.0061249,              0.0061249
                    139,                0.82622,                0.40011,                0.93448,                   0.97,                0.93656,                0.97457,                0.77077,                0.79414,                0.34553,                0.93627,              0.0060966,              0.0060966,              0.0060966
                    140,                0.82322,                0.40137,                0.93336,                0.96866,                0.94227,                0.97606,                0.77062,                0.79441,                0.34665,                0.93659,              0.0060683,              0.0060683,              0.0060683
                    141,                0.81573,                0.39847,                0.93183,                 0.9629,                0.94414,                0.97465,                0.77114,                0.79362,                0.34466,                0.93701,                0.00604,                0.00604,                0.00604
                    142,                0.82799,                0.40026,                 0.9358,                0.96926,                0.94422,                0.97561,                0.76944,                0.79359,                0.34565,                0.93704,              0.0060117,              0.0060117,              0.0060117
                    143,                0.80994,                0.39475,                0.93003,                0.96917,                0.94103,                0.97503,                0.76977,                0.79203,                0.34654,                0.93606,              0.0059834,              0.0059834,              0.0059834
                    144,                0.82195,                0.40237,                0.93101,                0.97125,                0.94345,                0.97622,                0.77051,                0.79061,                0.34475,                0.93552,              0.0059551,              0.0059551,              0.0059551
                    145,                0.81808,                0.39717,                0.92905,                0.97039,                0.94353,                0.97583,                0.77039,                0.79134,                0.34551,                0.93597,              0.0059269,              0.0059269,              0.0059269
                    146,                0.81643,                0.39638,                 0.9294,                 0.9684,                0.94257,                 0.9749,                0.76866,                0.79348,                0.34577,                0.93602,              0.0058986,              0.0058986,              0.0058986
                    147,                0.80829,                0.39548,                0.92603,                0.96874,                 0.9425,                0.97515,                0.76904,                 0.7911,                0.34431,                0.93444,              0.0058703,              0.0058703,              0.0058703
                    148,                0.81205,                0.39699,                0.92712,                 0.9675,                0.94234,                0.97541,                0.76924,                0.78891,                0.34359,                0.93312,               0.005842,               0.005842,               0.005842
                    149,                0.80439,                0.39326,                0.92671,                0.96489,                0.94186,                0.97472,                0.76966,                 0.7884,                0.34425,                0.93252,              0.0058137,              0.0058137,              0.0058137
                    150,                0.80857,                0.39324,                0.92553,                0.96576,                0.94123,                0.97523,                0.76991,                0.78794,                0.34387,                 0.9321,              0.0057854,              0.0057854,              0.0057854
                    151,                0.81156,                0.39535,                0.93125,                0.96428,                 0.9425,                0.97496,                0.76891,                0.78829,                 0.3454,                0.93223,              0.0057571,              0.0057571,              0.0057571
                    152,                 0.8031,                0.39273,                0.92637,                0.96592,                0.94441,                0.97516,                0.77027,                0.78875,                0.34527,                0.93265,              0.0057289,              0.0057289,              0.0057289
                    153,                0.80019,                 0.3924,                0.92638,                0.96556,                0.94549,                0.97549,                0.77186,                0.78672,                  0.345,                0.93237,              0.0057006,              0.0057006,              0.0057006
                    154,                0.80895,                0.39474,                0.92746,                0.96787,                0.94206,                0.97515,                0.77119,                 0.7877,                0.34551,                0.93237,              0.0056723,              0.0056723,              0.0056723
                    155,                0.80424,                0.38851,                0.92723,                0.96622,                0.94204,                0.97493,                0.77075,                0.78692,                0.34587,                0.93304,               0.005644,               0.005644,               0.005644
                    156,                0.79835,                0.41073,                0.92264,                0.97104,                0.93957,                0.97544,                0.76989,                0.78754,                0.34485,                0.93334,              0.0056157,              0.0056157,              0.0056157
                    157,                0.79468,                0.39101,                0.92348,                0.97169,                0.94069,                0.97636,                0.77181,                0.78868,                0.34401,                0.93363,              0.0055874,              0.0055874,              0.0055874
                    158,                0.79852,                0.38985,                 0.9223,                0.97239,                0.94166,                0.97643,                0.77157,                0.78706,                0.34214,                 0.9335,              0.0055591,              0.0055591,              0.0055591
